,frac_diff,rsi,volatility,dist_sma50,target
2021-03-04,3.5207737037746085,24.489760608387684,0.019414304711452664,-0.08670688622642837,1.0
2021-03-05,5.95262984142046,27.093600110408957,0.0184198366036789,-0.07596957474104846,-1.0
2021-03-08,0.9821676847033416,24.75247152797425,0.02005521737636894,-0.11240708750393327,1.0
2021-03-09,7.70084288447633,36.34837170834204,0.0227530551050552,-0.07496141921190168,0.0
2021-03-10,5.487615442159566,36.36870350778137,0.02276462013919014,-0.08178660646766503,1.0
2021-03-11,7.7149889521029,39.456156430133625,0.02331559642725231,-0.06455367325698462,0.0
2021-03-12,6.161483917876936,42.811677200239146,0.02331143440279642,-0.06974068000290579,0.0
2021-03-15,9.275678307443457,47.49934855158686,0.024205198062315293,-0.04559109590004084,0.0
2021-03-16,9.728889033886574,50.28598810875484,0.02431177549982906,-0.0323981717376351,0.0
2021-03-17,8.024913699376526,55.399583358459,0.0240764330277101,-0.037978856130098,0.0
2021-03-18,3.8884194443109408,49.0609795062585,0.02507945262108344,-0.06911982202242868,0.0
2021-03-19,4.923964628499604,38.1386929937094,0.025056834308237637,-0.07237032027982819,0.0
2021-03-22,8.876561961380474,47.42636889178232,0.02523529780670651,-0.04500232822998915,0.0
2021-03-23,6.998637619103505,50.764320209231954,0.0252727505265676,-0.05021180513505161,0.0
2021-03-24,4.710365040582403,49.937335063238635,0.025621926824691905,-0.06794480926020068,1.0
2021-03-25,6.155396024985862,48.66685470624347,0.024438395274999084,-0.06289782833279135,1.0
2021-03-26,6.852231674585298,59.08577259252961,0.02446030336515014,-0.05668924667580796,1.0
2021-03-29,6.882565899144197,50.6775077329727,0.02097664942825881,-0.054209624663584983,1.0
2021-03-30,5.358445131854367,49.82239140195074,0.020661937069339355,-0.06479129172416193,1.0
2021-03-31,8.12782597848775,50.41685309649791,0.020440509680193793,-0.046424927789755044,1.0
2021-04-01,8.260423526910841,54.33736911840466,0.02013144365503569,-0.03846311023803743,1.0
2021-04-05,10.596013802740615,54.21634504423201,0.020643934363659546,-0.014133364697620273,1.0
2021-04-06,9.598443445831407,51.49677782080687,0.017905144120789775,-0.009743722599332993,1.0
2021-04-07,10.695066508235286,57.05297788571502,0.015913026042753173,0.005853147693589801,1.0
2021-04-08,12.159434086255175,73.987312281345,0.016049933371038102,0.02723339335739543,1.0
2021-04-09,13.398812626699836,78.79588542859311,0.016221153532529613,0.04949967283232639,0.0
2021-04-12,10.132876653068152,68.73505821320137,0.016487451123052686,0.03653507637346305,0.0
2021-04-13,13.300688502651568,75.52592061939465,0.0164777472909522,0.06128254912028411,0.0
2021-04-14,9.530897634408078,75.68853540440311,0.017051159778836644,0.04264991573690108,0.0
2021-04-15,12.330115726555192,77.5883332965999,0.017271073664096147,0.06220420576381103,0.0
2021-04-16,10.971355916717371,75.97284677261135,0.014920664702303379,0.05944895218322718,0.0
2021-04-19,11.374097597899762,76.44521064566985,0.014736941178452938,0.0652129675475049,0.0
2021-04-20,9.20520983194612,75.73055575710313,0.014315114390910037,0.05215318555769954,-1.0
2021-04-21,10.00667781685975,73.83462383163287,0.014092438452990434,0.05580485626088072,-1.0
2021-04-22,8.349293694504283,68.23021757239381,0.013443431848047112,0.04413999623882307,-1.0
2021-04-23,11.189077804511172,67.54183568326181,0.01376295421788038,0.06315453785283262,-1.0
2021-04-26,10.751576695196064,67.66305336528217,0.013774385252056006,0.06638946700317044,-1.0
2021-04-27,10.01677583601979,64.2765436825414,0.013860869717842082,0.06394277648808618,-1.0
2021-04-28,9.153149545550093,57.63759158665055,0.013512590014725642,0.05746461366078727,-1.0
2021-04-29,9.268715307562559,51.29452187787561,0.013205582841564025,0.05623151055608848,-1.0
2021-04-30,7.342051753706883,50.58519406563765,0.013897337940852109,0.039959387691624944,-1.0
2021-05-03,9.16436575104727,44.33780632020009,0.01312801680022132,0.04806000929823053,-1.0
2021-05-04,4.374224876957285,38.988222371391956,0.015643958711011735,0.010678390192473543,-1.0
2021-05-05,6.408772453272775,30.90645056605007,0.015364616025391568,0.012296133589769248,-1.0
2021-05-06,8.434309759372198,37.762732605427786,0.015008239609704401,0.0245453064482937,-1.0
2021-05-07,8.708267421857656,37.801328541380386,0.014295594528971143,0.02846973221935788,-1.0
2021-05-10,5.115845840824733,34.6636523059621,0.015120077890229911,0.0010140985208009323,-1.0
2021-05-11,5.429037812416425,31.79479829857459,0.013882988384605515,-0.00614265616480341,0.0
2021-05-12,3.0862998994002453,29.487124369725024,0.014361670444562052,-0.03060092050436093,1.0
2021-05-13,6.758612264999186,28.91364397462513,0.01429862292553806,-0.01371496206483984,0.0
2021-05-14,8.86702607062955,35.15156567230764,0.015222737736951817,0.004664389938139583,0.0
2021-05-17,6.805886597144564,33.934237106348704,0.015191515039494216,-0.0054300274007152835,0.0
2021-05-18,5.668398843532316,33.110151167795976,0.015142067057792126,-0.017958521589645095,0.0
2021-05-19,6.120302853079195,33.03119648606466,0.015084385119616503,-0.019803828957918285,0.0
2021-05-20,8.93991613895912,42.40020706819795,0.015869439775385914,-0.0003919292179780158,0.0
2021-05-21,6.212814549129689,37.07668245564282,0.015424159396628891,-0.015721550716317527,0.0
2021-05-24,8.358891516233498,48.87157829578761,0.015811069803233158,-0.003598060170376312,0.0
2021-05-25,7.632516071624039,47.9158520760959,0.0158130222625742,-0.0056522387505960215,0.0
2021-05-26,7.527368360364989,43.92899027360871,0.015800032763359926,-0.006276701124578137,0.0
2021-05-27,5.97279158349707,39.2216657090328,0.01595017087225438,-0.018688248459598784,0.0
2021-05-28,5.911488006392787,44.44993755405465,0.015705278512078442,-0.024591062955960863,1.0
2021-06-01,6.019842427996053,45.835379275820195,0.015502847654801758,-0.027858132089837468,1.0
2021-06-02,7.075425719133335,56.65312073852545,0.013607179992655921,-0.02204427770876482,1.0
2021-06-03,5.421086493049387,45.67449321378388,0.013813913985513538,-0.034112901291103996,1.0
2021-06-04,8.303779080430218,45.243888844956686,0.014220075009351905,-0.01666283042988576,1.0
2021-06-07,7.5856310404954,48.78528969404484,0.014139067804531936,-0.017431125937556066,1.0
2021-06-08,8.235711764504345,56.45041904952869,0.01303297750887559,-0.011760302916446155,1.0
2021-06-09,8.21520358985272,58.19883694312195,0.012928123204026604,-0.009637627150608001,1.0
2021-06-10,6.928044667420892,45.48191707905939,0.01166353425409696,-0.018564126124747348,1.0
2021-06-11,8.413746307369465,57.59495548594612,0.011191578552260653,-0.009747383135203092,1.0
2021-06-14,11.029323034323042,61.98590535566565,0.01165159362569243,0.013379393834186612,1.0
2021-06-15,8.851049422988723,59.29445848114268,0.011534311569786286,0.006237625071455972,1.0
2021-06-16,9.233415218657498,60.855296634344064,0.011152862475381942,0.00954488616431666,1.0
2021-06-17,10.48522637082381,71.31633543185022,0.01135882776404736,0.021615105422593803,1.0
2021-06-18,8.370631846817147,68.36166947763965,0.010857174158952305,0.011254890727353068,1.0
2021-06-21,10.37259542300444,72.9932827580337,0.01052575614206732,0.02559317864271012,1.0
2021-06-22,11.25367426401074,74.31853325438443,0.010493986300193835,0.03813950151577379,1.0
2021-06-23,10.048557181168917,79.70770164899253,0.010505662552177476,0.03605053586561645,1.0
2021-06-24,9.50486511928844,75.00010389005938,0.010540307428712464,0.03354639729367968,1.0
2021-06-25,9.12527077380581,73.51613904391384,0.010014227885101801,0.03140806452771276,1.0
2021-06-28,10.75476201576933,74.87636979463535,0.010020650073207356,0.04421074281814629,1.0
2021-06-29,11.546936724424441,76.55908808170494,0.010027671596827178,0.055938550848031794,1.0
2021-06-30,11.289366350998122,82.04383597296396,0.010020678604000369,0.060148724958100336,1.0
2021-07-01,10.993177345247446,81.00013037153936,0.009239954460081986,0.061891320545566224,1.0
2021-07-02,13.19930951431958,80.462857105559,0.00928555542932329,0.0813215434249423,1.0
2021-07-06,13.916703829037061,86.88922017964194,0.009423976579140046,0.09589414301131356,1.0
2021-07-07,15.10791723557152,88.31040360255945,0.009791591667626052,0.11383880633858504,1.0
2021-07-08,12.260353892711237,80.9294424020901,0.010393552162316052,0.10205051229111148,1.0
2021-07-09,13.949496992976435,88.45163753609452,0.009952384399359256,0.11442164356270869,1.0
2021-07-12,12.354426207866027,84.23144101740333,0.010239435669026742,0.10782340150704912,1.0
2021-07-13,13.255198868865392,83.73866998459191,0.009317428263015855,0.11410266973646264,1.0
2021-07-14,15.996398297346147,87.66480222209694,0.009741778254864785,0.13802223970117838,-1.0
2021-07-15,13.631377884632514,86.0699334383978,0.010061908287117404,0.12931712520275876,-1.0
2021-07-16,11.192902979966846,79.27697662306167,0.010960625246605541,0.11029535736940482,-1.0
2021-07-19,7.820471476401892,65.37082336024969,0.012711546544094092,0.07829751005805197,1.0
2021-07-20,12.947365298844431,68.11806781969254,0.013440581293194972,0.10364167871655576,0.0
2021-07-21,11.138921293719761,65.50341518801471,0.013499593866269881,0.09491097416445299,0.0
2021-07-22,12.506536657708864,66.83161950535121,0.013467193362103612,0.10198639886397128,0.0
2021-07-23,13.590517715122502,65.70498370722075,0.013455314858671715,0.11089686025658511,0.0
2021-07-26,13.070539224223722,63.53408483420115,0.013348589186198518,0.1101241491600699,-1.0
2021-07-27,10.35689280468651,54.32736133026076,0.014006224522706997,0.0904435957596292,0.0
2021-07-28,9.179420526011,53.36168953879407,0.014368287220962794,0.07415838484124072,0.0
2021-07-29,10.568990037914517,51.074154980558866,0.014367931487533141,0.07573412503616793,0.0
2021-07-30,10.70327430917446,52.80061264809416,0.014371431615635321,0.07400034087819957,0.0
2021-08-02,10.265666395302361,49.744495115827334,0.01387763495749479,0.06863122423738403,1.0
2021-08-03,12.140241613219274,45.89638717008005,0.013785378167146891,0.07866928937155195,0.0
2021-08-04,11.010500811585729,46.450162776702264,0.01328810144573153,0.07255101942145946,1.0
2021-08-05,11.03415510787417,51.711814715219184,0.013074610674287414,0.07020442726121573,1.0
2021-08-06,10.20445725243843,61.96789069825294,0.012843607610996408,0.062086810520009555,1.0
2021-08-09,10.329227064663826,50.626613355347864,0.012798012513161929,0.05849309412541265,1.0
2021-08-10,9.868190533614737,51.68315735716245,0.012712248504600664,0.05171554740744226,1.0
2021-08-11,10.290225043964384,46.802611424567004,0.011411025109579974,0.05029091928447476,1.0
2021-08-12,13.17427376727639,52.2022032609656,0.012360509117308899,0.06841337713860564,0.0
2021-08-13,12.155464115977551,51.351426657193194,0.011889616066730517,0.06598211711593852,0.0
2021-08-16,13.656590411128164,68.8484037247495,0.010201758681688251,0.07651106116747708,-1.0
2021-08-17,11.705808627638262,74.0881088507734,0.008847095899973394,0.06616785875312198,-1.0
2021-08-18,7.913691497828893,53.24852879985733,0.010638855614917415,0.036065594062862666,1.0
2021-08-19,9.593600141017447,53.63492737219393,0.010430791417622532,0.035575111957989285,1.0
2021-08-20,11.233328738534127,59.19266609120104,0.010328352413828828,0.04281478855707946,1.0
2021-08-23,12.221091549427967,58.351395903834806,0.010565414317312753,0.05017815993735995,1.0
2021-08-24,11.396606884072895,59.58799729997225,0.009943255962729292,0.04670714190962851,1.0
2021-08-25,9.935861618388572,54.685486073972044,0.00971103879993098,0.03515318930281695,1.0
2021-08-26,9.475949428031058,54.28390559968376,0.009793086585722087,0.026911846263501696,1.0
2021-08-27,10.86791754993719,57.23329370738787,0.009897335630563133,0.03184685654623579,1.0
2021-08-30,14.956317213018522,67.5863432802602,0.011828604526913178,0.05986867675253745,-1.0
2021-08-31,11.824990522873605,63.3199200774163,0.011833588927579035,0.04807746295182339,1.0
2021-09-01,12.397477046794606,59.022852578585635,0.01180222022940381,0.050055787441333356,1.0
2021-09-02,13.06017450565173,60.83841495140378,0.011860399574255684,0.05497799111635331,-1.0
2021-09-03,13.018091039284755,58.10393443822253,0.01174689308253708,0.05638146649987583,-1.0
2021-09-07,14.799953107454414,65.417527665445,0.012054425752201874,0.06926288339374806,-1.0
2021-09-08,12.038170583209435,73.23409540396261,0.01234843698368092,0.055522828624689685,-1.0
2021-09-09,11.159125130032734,68.86845960770029,0.012545466971944403,0.045891573880035834,-1.0
2021-09-10,6.456370025792481,51.68546295366115,0.014166158825202838,0.009596351105750283,-1.0
2021-09-13,9.011094362200652,49.63961684692852,0.014188897312982753,0.01181463893392243,-1.0
2021-09-14,7.930112152286867,46.813991898283156,0.013988272277021131,0.0010059249781902298,-1.0
2021-09-15,9.565433902972671,51.44467954130323,0.014015834125749558,0.006173722777899109,-1.0
2021-09-16,9.246635056311874,52.764370080505984,0.012711841682768243,0.003951968584266291,-1.0
2021-09-17,6.7132846058388935,44.769442422131675,0.01341120843234427,-0.014871946874882223,-1.0
2021-09-20,4.793478097024078,27.753619976611205,0.013978239446899037,-0.03566128265124304,0.0
2021-09-21,6.851593927037172,30.978279302450474,0.013752128319662984,-0.03224412977850795,-1.0
2021-09-22,9.586330062590108,36.02029120299718,0.01438932379345331,-0.015972652925333855,-1.0
2021-09-23,9.859226921191407,35.58756172878175,0.014386399427914807,-0.009080159499346601,-1.0
2021-09-24,9.461118491486062,34.02612822592681,0.014337098283669898,-0.008293659757330405,-1.0
2021-09-27,7.776004012197404,24.573234836484943,0.014410277109358473,-0.018650246100627245,-1.0
2021-09-28,4.928718378805158,22.659535002759682,0.013241521945150676,-0.041965410411857584,0.0
2021-09-29,7.326095772108005,26.602879080066174,0.013381030827631169,-0.035350471419215955,0.0
2021-09-30,6.144108958625665,31.55560280966789,0.013332509323165159,-0.04385740344409582,0.0
2021-10-01,7.942811139569898,33.42945052836981,0.013361909266759035,-0.035574497377246536,0.0
2021-10-04,4.329967990566374,30.39310532770132,0.01401007736280745,-0.05813338999913113,1.0
2021-10-05,7.663646642675758,33.47241946710997,0.013910091507353572,-0.04380692859706933,1.0
2021-10-06,8.223693217908334,36.204784829739026,0.014084636008836252,-0.03718225629728038,1.0
2021-10-07,9.170240192279124,44.02243883256661,0.014382728288466904,-0.028241377859191185,1.0
2021-10-08,8.237544855659053,49.902146517652554,0.012586267468822335,-0.03055458905331142,1.0
2021-10-11,8.150066339208138,48.45319089470238,0.012515199745266345,-0.030792599450727133,1.0
2021-10-12,6.890924245513645,38.530697667514914,0.01250146089308027,-0.03912093448610654,1.0
2021-10-13,6.810737025903563,34.034508700386596,0.012351184950598785,-0.04238474210322237,1.0
2021-10-14,9.984777842902474,42.58207891500474,0.013377328382701446,-0.02262190611256069,1.0
2021-10-15,10.078614827995409,48.72782399105994,0.012918572430155706,-0.01501142620964723,1.0
2021-10-18,11.085775592217374,62.1593775680836,0.012186094685084872,-0.0034382046931070755,1.0
2021-10-19,12.336960319785177,64.55578115988538,0.012564907691800615,0.011223030429689314,1.0
2021-10-20,11.625019223924099,69.85678252933695,0.012071134434721506,0.01411736649004633,0.0
2021-10-21,11.188151628298613,68.35035323884009,0.012002276342795406,0.01511234343057371,0.0
2021-10-22,9.997461452148869,80.05058538443714,0.012083515388199514,0.00977520621117717,1.0
2021-10-25,10.009771489213207,76.95085954749374,0.011796851192897027,0.009498705529384373,1.0
2021-10-26,10.608758219446585,76.59909314895465,0.010237668013533352,0.014365061532284467,1.0
2021-10-27,9.799866923110244,71.48374059708439,0.010271761081534886,0.011356063583057185,1.0
2021-10-28,13.464987422325038,79.71727152251836,0.01109411119786494,0.035757557934279656,-1.0
2021-10-29,9.24396197805271,68.44319521560723,0.012072055822490609,0.01652496766464541,0.0
2021-11-01,9.009397211409322,70.14617830310313,0.010466126964405211,0.01071936632778859,0.0
2021-11-02,10.410540073337216,74.03701916822958,0.010202670669724112,0.017868860990946242,0.0
2021-11-03,11.502228939964922,71.99781203769973,0.010289655986438632,0.027581777082241903,-1.0
2021-11-04,10.292948819135034,67.97878103713319,0.010301394929654411,0.023625411232510794,1.0
2021-11-05,10.778114209641458,65.61690123654861,0.010224190817368405,0.026741141637996825,-1.0
2021-11-08,9.649953586037043,56.55820357191336,0.010373745071774498,0.02075478634737108,1.0
2021-11-09,10.195697003060872,56.166305955912485,0.009994850619557724,0.02355513367795233,1.0
2021-11-10,7.213610589512641,46.05310298886426,0.011085506350018186,0.004443758188228337,1.0
2021-11-11,8.22095124122903,48.14517859469236,0.010285758667463623,0.004706965785568725,1.0
2021-11-12,10.595228498699896,54.27266686267745,0.010602857917309921,0.01958758273262074,1.0
2021-11-15,9.90734161917888,52.540743530291635,0.010345968516338728,0.02022069530483479,1.0
2021-11-16,10.705500917956911,56.504421103824654,0.00991782491408145,0.027785605155860107,1.0
2021-11-17,12.66017296122385,53.36582464057753,0.010508504169088941,0.04493237797369055,1.0
2021-11-18,15.794490473628173,72.29912508728589,0.012120402111724268,0.07416172793521743,1.0
2021-11-19,16.299279689869223,78.90260923949936,0.012351405080854468,0.09064603967168117,1.0
2021-11-22,14.956698090291823,78.2767300042801,0.012312741345696283,0.09210439594729918,-1.0
2021-11-23,14.397723139934058,77.02864754615696,0.012318265709769129,0.09274789378869261,-1.0
2021-11-24,14.233466822052364,79.85072209945716,0.012204018827346988,0.0943905516789556,-1.0
2021-11-26,8.583389423786429,61.8415249832702,0.013655774545149345,0.05854364128121714,1.0
2021-11-29,13.581066623855406,68.88983646333187,0.013551214515048919,0.07959986563810036,1.0
2021-11-30,17.517299530745376,73.65338839948731,0.014730493650406087,0.11031471175565943,1.0
2021-12-01,14.709128799500732,79.80189966472615,0.014847357998260775,0.1035599809352713,1.0
2021-12-02,13.137964837913586,77.18100452123562,0.01499597985021542,0.09413938998418511,1.0
2021-12-03,11.246263148842743,70.40983782507432,0.015324046134819589,0.0791156701731982,1.0
2021-12-06,15.224773473926817,73.56921466309903,0.015834082074487967,0.09959046047577057,1.0
2021-12-07,19.650964943551585,77.00743791279749,0.017061422550670193,0.13463880942668663,1.0
2021-12-08,20.729067074842405,77.84362850971922,0.01740264249637405,0.1553773021752901,0.0
2021-12-09,17.72271404504866,73.90426966111626,0.016440482237118692,0.14711030723632293,0.0
2021-12-10,21.67858785629093,75.4579228074181,0.016860510526848758,0.1733607107472278,-1.0
2021-12-13,15.53351512951761,68.2358876454197,0.0181401553720964,0.1441203769777165,0.0
2021-12-14,14.584649458593802,65.61135954809986,0.018417010127274223,0.1297345512305961,0.0
2021-12-15,19.77899704223796,68.9436774394917,0.01899090772807424,0.15618868682050105,-1.0
2021-12-16,10.840746603895013,66.18471158582022,0.02170090002680631,0.1064446332374758,1.0
2021-12-17,11.762317809332728,61.999064309513244,0.021195004784535728,0.09530275812764678,1.0
2021-12-20,11.192642091445478,55.32935012093672,0.021145239446681015,0.08265727352853704,1.0
2021-12-21,15.123540632761689,59.24423868831872,0.02144877290603886,0.09906128827456026,1.0
2021-12-22,16.67586052636716,62.885011030246666,0.021598190443270517,0.11105019329915722,0.0
2021-12-23,15.97219948006979,66.10891590185793,0.021597311417928585,0.11010238585445555,0.0
2021-12-27,19.202113239080646,66.53444556030195,0.0201944117560695,0.13037035029853802,-1.0
2021-12-28,16.220693429076874,59.995100158745636,0.02008327742438763,0.11898888065540832,-1.0
2021-12-29,15.976720770841979,55.84877801529409,0.01916711041523792,0.11495190063780886,-1.0
2021-12-30,14.446406500143539,54.863738874231935,0.019250979353868554,0.10354902909678923,0.0
